holed_1,holed_2,holed_3,holed_4,holed_5,holed_6,holed_7,holed_8,holed_9,holed_10,holed_11,holed_12,holed_13,holed_14,holed_15,holed_16,holed_17,holed_18,holed_19,holed_20,holed_21,holed_22,holed_23,holed_24,holed_25,holed_26,holed_27,holed_28,holed_29,holed_30,holed_31,holed_32,holed_33,holed_34,holed_35,holed_36,holed_37,holed_38,holed_39,holed_40,holed_41,holed_42,holed_43,holed_44,holed_45,holed_46,holed_47,holed_48,holed_49,holed_50
1278.0,629.0,20.8662,353.0,116.75725,170.23166,250.0,505.0,228.0,976.0,172.0,354.0,57.0,828.0,205.0,94.0,1497.0,912.0,48.0,1065.0,126.0,27.0,130.259,1097.0,0.0,78.0,174.92252,274.0,105.0,558.0,91.0,59.0,0.0,154.0,204.0,1002.0,105.0,56.0,100.0,51.0,93.0,449.44244,156.0,598.0,940.0,120.0,312.0,446.0,38.0,0.0
938.0,498.0,18.0,160.0,114.5453,184.0,217.0,468.0,288.0,551.0,163.0,426.0,69.0,832.0,123.0,128.0,1459.0,642.0,61.0,1134.0,114.0,16.0,118.0,1088.0,0.0,53.0,176.0,153.0,277.0,194.0,90.648056,67.0,1.0,135.0,216.0,976.0,99.0,56.0,36.0,43.0,95.0,435.30734,113.0,596.0,604.0,128.0,330.0,422.0,107.0,0.0
1084.0,454.0,20.0,347.0,112.333405,72.0,87.0,1496.0,348.0,517.0,128.0,447.0,70.0,770.0,161.0,145.0,2093.0,830.0,17.0,1148.0,112.0,20.0,123.0,481.0,0.0,104.0,170.0,124.0,161.0,299.0,88.0,54.0,21.0,156.0,209.0,872.0,74.0,55.0,50.0,60.0,105.0,421.1723,115.71326,623.0,613.0,113.0,464.0,10.0,184.0,0.0
696.0,434.0,18.0,253.03322,110.12147,90.0,102.0,1778.0,208.0,446.86325,125.0,417.0,80.0,788.0,144.0,104.0,962.0,792.0,66.0,1218.0,115.0,27.0,100.0,316.0,0.0,72.0,164.91786,78.0,177.0,614.0,100.0,51.0,55.0,162.0,217.0,78.0,65.0,58.0,52.327213,71.0,103.0,407.03726,140.0,561.31995,672.0,126.0,519.0,47.0,44.0,0.0
1097.0,522.0,19.0,92.0,107.90956,84.0,136.0,833.0,117.0,484.0,139.98396,486.0,54.0,808.0,107.0,149.0,164.0,919.0,22.0,1098.0,115.0,45.0,108.0,295.0,0.0,85.0,155.0,68.0,237.0,384.2513,86.0,51.0,23.0,174.0,196.0,21.0,93.0,53.0,39.0,68.0,98.0,392.9022,94.0,531.0,645.0,125.0,565.47156,80.0,118.0,0.0
1258.0,454.0,16.0,854.0,105.69714,88.0,167.0,549.0,121.0,411.0,142.2507,458.0,310.0,779.0,185.0,167.05342,143.0,788.0,42.0,1118.0,122.0,28.0,110.0,385.0,0.0,70.0,170.0,133.0,162.0,307.0,73.0,52.0,2.0,179.0,203.0,19.368635,177.0,52.0,46.0,59.0,97.0,378.76715,107.0,508.0,659.0,119.0,593.8062,13.0,39.0,0.0
962.0,459.0,21.22093,0.0,103.48323,159.0,116.0,705.0,106.0,391.4432,142.0,478.89877,144.0,767.0,196.0,158.86726,260.0,1003.0,54.0,1233.0,118.0,19.0,158.0,411.0,0.0,117.0,150.0,89.0,158.0,480.0,109.0,51.0,2.0,172.48866,216.0,0.0,266.0,51.0,23.0,71.0,99.0,364.6321,109.0,500.0,969.0,124.0,617.0,23.557487,40.0,0.45358837
966.0,524.0,20.0,0.0,101.26934,148.0,112.0,973.0,103.0,515.0,167.0,508.63843,246.0,790.0,95.0,173.0,175.0,714.0,49.0,1266.0,116.0,17.0,139.31062,308.0,0.0,115.0,161.0,97.0,221.0,317.0,92.0,45.0,3.0,161.89389,192.0,0.0,197.0,56.0,78.0,74.0,123.0,350.51007,104.0,554.0,867.0,202.0,652.0,6.0,50.0,0.0
1018.0,489.0,23.0,0.0,99.05542,152.0,134.0,937.6928,108.0,414.7761,243.0,531.0,418.0,666.0,120.0,210.0,360.0,832.0,21.0,1119.0,120.48384,61.0,130.0,300.0,0.0,96.0,133.0,34.0,413.0,301.0,125.0,58.0,16.0,162.0,272.0,0.0,144.0,65.0,74.0,220.0,88.0,336.32187,126.0,659.0,876.0,290.0,609.72455,5.0,34.0,0.0
1036.0,609.0,26.91053,0.0,96.8415,144.0,146.639,929.8991,96.23434,343.0,217.0,449.0,264.0,649.0,141.0,99.0,1238.0,922.0,57.0,1305.0,120.019,49.0,131.90686,743.0,0.0,118.0,153.0,17.0,187.0,271.0,90.0,48.0,62.0,87.0,162.0,0.0,141.0,57.0,49.0,258.0,187.0,321.91745,85.0,526.0,686.0,119.0,562.4563,98.0,50.0,0.0
780.0,587.0,27.029713,0.0,94.62759,108.0,161.0,834.28326,105.0,295.0,206.0,488.0,101.0,550.0,177.0,172.96454,1717.0,869.0,26.0,1312.0,112.5042,11.0,138.0,975.0,0.0,77.0,158.0,18.0,62.0,401.72174,83.0,67.0,84.0,179.0,223.99126,0.0,130.64023,54.0,50.0,327.0,105.0,307.513,83.0,633.0,759.0,117.0,523.0,25.0,34.0,0.0
799.0,458.0,24.0,0.0,92.41369,73.0,195.0,856.7844,104.0,327.0,199.0,510.0,65.0,564.0,168.0,359.0,2009.0,816.0,25.0,1436.0,111.74652,16.0,115.0,349.0,0.0,55.0,156.0,23.0,64.0,522.0,87.0,287.0,82.0,163.0,277.0,0.0,113.0,55.0,59.0,321.0,112.2079,292.3527,53.0,560.0,666.0,112.0,433.0,45.0,36.0,0.0
458.0,478.0,18.0,0.0,90.19977,73.0,235.0,870.496,103.0,254.0,154.0,483.0,110.0,435.0,138.0,107.0,1234.0,617.0,37.0,1237.0,114.74474,17.0,114.0,361.0,0.0,105.0,164.0,18.0,64.0,663.0,97.75231,227.0,60.0,115.0,330.0,0.0,289.0,55.51408,30.0,138.0,118.0,277.16544,78.0,548.0,657.6494,119.0,453.0,32.0,27.0,0.0
504.0,305.0,22.0,6.0,87.985855,82.0,170.0,878.658,114.0,301.0,164.0,468.0,151.0,401.0,150.0,184.0,615.3138,982.0,42.00499,1186.0,111.132675,19.0,95.0,383.0,0.0,266.0,168.0,19.0,141.0,750.0,88.187645,268.0,51.0,149.0,235.0,0.0,203.0,52.0,52.21703,255.0,75.0,261.90933,49.0,526.0,625.0,189.0,407.0,39.0,34.0,0.0
1216.0,386.0,16.0,0.0,85.77194,92.0,189.71953,867.92224,104.0,235.0,140.0,482.0,104.0,327.0,173.0,126.0,251.0,1627.0,39.0,1171.0,113.62872,24.0,87.0,418.0,0.0,275.0,171.0,17.0,63.0,632.0,89.0,178.0,51.225372,121.0,234.0,0.0,61.0,53.0,62.0,463.0,94.41965,246.64331,86.0,718.505,586.0,177.0,458.0,40.0,33.0,0.0
840.0,528.0,21.0,0.0,83.55803,94.0,230.0,817.07404,101.0,237.0,128.0,486.4647,79.0,287.0,173.62541,95.0,245.0,778.0,22.0,1057.0,117.022,29.0,162.0,440.74786,0.0,357.0,176.0,13.0,141.0,518.1843,116.0,87.0,45.0,139.0,226.0,1.785815,59.0,53.0,21.0,499.0,108.54569,231.37732,99.0,890.0,655.0,284.0,484.0,57.4003,28.0,0.0
807.2322,778.0,20.0,10.0,81.34413,89.0,147.0,768.15424,101.0,211.0,86.0,498.0,268.0,289.0,171.0,118.30282,186.56575,440.0,45.0,1160.0,105.0,45.0,168.0,372.0,0.0,849.0,167.0,14.0,90.0,434.0,213.0,66.0,38.0,154.0,248.0,0.0,85.0,53.0,93.0,427.0,90.0,216.11133,105.0,1052.6277,632.0,159.0,491.0,61.0,24.0,0.0
921.0,1566.0,16.0,5.0,79.13021,85.0,112.0,771.0,99.0,268.0,116.0,576.0,245.0,254.0,182.0,108.0,175.0,919.0,24.0,1133.0,213.0,151.0,98.0,645.0,0.0,223.0,175.0,13.0,220.0,445.0,103.0,54.0,12.0,89.0,237.0,0.0,106.0,51.0,51.101116,385.0,220.0,200.8453,104.0,1184.0,676.0,182.0,499.0,25.0,255.0,0.0
318.0,1149.0,19.0,8.0,76.913765,86.0,87.0,954.0,98.0,301.0,85.0,549.0,155.0,274.0,160.0,109.0,594.0394,805.0,28.0,1131.0,280.0,129.92484,110.0,778.0,0.0,141.0,164.0,16.0,223.0,395.0,237.0,66.0,24.302898,168.0,231.0,0.0,139.0,50.0,27.0,412.0,284.0,185.57932,98.0,1090.6177,590.0,137.0,546.0,20.0,144.75418,0.0
580.0,439.0,21.0,35.0,74.68618,163.0,68.0,874.0,108.0,362.0,117.0,571.0,82.0,275.0,174.0,134.0,1328.0,413.0,56.0,1199.0,165.0,101.221,121.0,362.0,0.0,131.0,210.0,18.0,270.0,391.0,188.0,72.0,31.625635,148.0,228.0,6.0,187.0,58.0,105.0,354.0,263.0,170.9314,146.0,971.0,672.0,160.46773,691.0,69.0,39.0,0.0
430.0,1214.0,16.0,10.0,72.459816,176.0,116.0,532.0,103.0,326.0,116.0,490.0,92.0,274.0,169.0,129.0,1032.0,790.0,11.0,1150.4546,132.0,75.0,144.0,765.0,0.0,107.0,212.0,19.0,198.0,324.0,470.0,70.0,33.0,180.0,240.94536,3.0,121.0,54.0,62.0,329.0,285.0,157.25879,220.0,1137.0,691.37006,177.0,699.0,16.0,37.569565,0.0
422.0,691.0,15.0,28.0,70.23497,91.0,333.0,571.0,100.0,387.0,88.0,538.0,58.0,277.0,169.0,193.0,1120.0,343.0,45.0,1107.0,130.0,160.0,143.0,1329.0,0.0,169.0,207.0,20.0,340.0,302.0,474.0,108.0,36.0,178.0,250.41385,11.0,146.0,53.954243,115.0,272.0,297.37454,143.62668,216.0,1134.0,710.66583,190.0,811.1496,38.0,29.0,0.0
488.0,842.0,21.0,0.0,68.01012,85.0,321.0,549.0,106.0,452.0,201.0,567.0,95.0,296.0,151.0,187.0,720.0,1542.0,54.0,1209.0,109.0,134.0,116.0,1032.0,0.0,575.0,191.0,17.0,358.0,458.3757,305.0,298.0,39.0,167.0,266.0,0.0,125.0,48.0,62.0,276.0,290.0,129.9946,231.0,1087.0,743.0,159.0,909.0,73.0,40.0,0.0
735.0,903.0,18.0,0.0,88.730125,145.0,108.0,1808.0,113.0,456.64456,101.0,442.0,83.0,291.7841,184.0,216.0,652.0,656.0,42.0,1249.0,120.674385,74.0,163.0,850.0,0.0,685.0,203.0,18.0,265.0,676.0,411.0,307.0,14.0,156.0,263.4978,49.393215,120.0,54.0,80.0,282.0,246.0,116.60728,239.0,1029.0,852.0,168.0,1021.0,45.0,140.83246,0.0
767.0,675.0,16.0,1.0,37.400673,148.0,98.0,668.0,255.0,438.0,122.0,477.7625,82.0,272.0,181.0,177.0,250.0,909.0,85.0,1085.0,119.0,71.0,129.0,411.0,0.0,277.0,183.0,18.0,317.0,559.0,317.0,157.0,56.0,97.0,238.0,162.0,108.085335,57.0,33.0,313.0,235.0,102.593475,217.0,1139.0,858.0,152.0,842.0,69.0,226.0,0.0
650.0,557.1886,17.0,353.0,50.676777,155.0,138.0,640.0,137.0,1063.0,79.0,470.0,69.0,272.0,182.0,233.0,212.0,459.8932,51.0,1268.0,119.0,81.0,151.0,1128.0,0.0,263.0,203.0,20.0,44.0,507.0,146.0,106.0,57.0,199.0,354.0,740.0,113.35675,52.0,84.0,172.0,267.0,92.80188,180.0,1079.0,816.9751,142.0,810.0,85.0,159.0,0.0
724.0,527.0,20.37808,120.0,48.505047,154.55412,136.0,390.0,127.0,1600.0,135.0,321.0,80.0,227.0,186.0,196.0,379.0,576.0,58.0,1150.0,136.0,91.0,110.0,988.0,0.0,302.0,205.0,105.0,170.0,473.0,205.0,79.0,63.0,120.0,437.0,1647.0,99.0,53.0,96.0,253.0,258.0,73.53471,144.0,1094.0,797.0,152.0,704.0,109.0,97.0,0.0
811.0,408.0,20.997467,353.0,8.822685,143.35512,189.0,405.0,122.0,1421.0,122.0,1487.0,65.0,301.0,183.0,217.0,219.0,803.0,46.0,1120.0,170.0,70.0,77.0,486.0,0.0,239.0,195.0,248.0,103.0,427.0,116.0,76.0,49.0,161.0,436.0,151.0,95.0,54.0,46.0,204.0,176.0,63.97723,124.0,1126.0,650.0,129.0,584.0,132.0,34.0,0.0
494.0,300.0,19.0,755.0,67.66982,145.0,171.0,375.0,132.0,1749.0,112.0,1412.8383,63.0,526.4926,167.0,134.0,252.0,376.0,45.0,1100.0,147.0,76.0,170.0,616.0,0.0,206.0,224.0,95.14263,19.0,464.0,182.0,78.0,90.0,128.68605,370.0,397.0,87.0,54.0,79.0,141.0,119.0,62.17844,186.0,757.0,888.0,143.0,491.0,34.0,37.0,0.45358837
289.0,379.51907,16.0,954.0,43.430695,155.0,173.0,431.0,125.0,1210.0,91.0,1287.0,65.0,731.0,174.0,151.0,335.0,296.0,48.0,1127.0,142.0,40.0,156.0,425.0,0.0,97.0,177.0,22.0,57.0,429.0,107.0,70.24395,47.0,100.0,235.0,606.0,89.0,51.0,32.0,91.0,117.0,52.341854,452.0,452.0,613.0,108.0,389.0,26.0,138.0,0.0
642.0,325.0,24.0,739.0,61.122204,152.0,140.0,508.0,125.0,810.0,118.0,1037.0,116.0,636.2961,182.0,97.0,97.0,751.0,28.0,1413.0,128.0,44.97748,130.0,460.0,0.0,97.224846,334.3402,23.0,36.0,418.0,75.0,75.0,12.0,173.0,214.0,281.0,61.0,52.0,46.0,93.0,107.0,36.246075,364.0,488.0,595.0,117.0,304.0,74.0,138.0,0.0
739.0,319.0,17.0,751.0,98.38776,143.0,126.0,675.0,103.0,584.0,141.0,576.0,58.0,545.0,175.0,130.0,160.0,553.34686,42.0,1014.0,116.0,37.0,106.0,475.0,0.0,123.66653,623.0,20.0,38.0,370.0,85.0,61.0,46.0,152.0,187.0,203.0,425.0,50.0,72.0,83.0,96.0,16.109968,291.74432,268.0,675.0,141.0,428.0,22.0,45.0,0.0
707.0,240.0,21.0,722.0,44.0,147.0,79.0,523.0,103.0,539.0,137.0,616.0,122.0,588.1611,60.0,78.0,122.0,302.0,44.0,1049.0,103.0,22.0,109.0,437.0,0.0,120.0,492.0,19.0,31.0,386.0,112.0,38.0,47.849884,134.0,254.0,217.0,364.0,51.0,81.0,60.0,93.272865,1.0,226.0,292.0,730.0,191.0,419.0,13.0,62.0,0.0
615.0,242.0,19.0,684.0,432.0,150.0,107.0,443.0,127.0,724.0,112.0,604.8862,120.0,666.0,59.0,108.0,135.0,856.0,28.0,1042.0,97.0,29.0,148.0,417.0,0.0,65.0,392.0,15.0,72.0,378.0,87.0,60.0,27.0,127.0,243.0,597.0,156.0,56.0,37.0,63.0,90.85838,0.0,151.0,276.0,577.02844,129.0,296.0,6.0,87.0,0.0
683.0,245.0,19.0,374.0,1465.0,137.0,126.0,450.0,121.0,1055.0,107.0,510.0,91.0,459.0,59.0,107.0,107.0,560.0,48.0,908.0,95.0,37.0,125.0,431.0,0.0,95.0,281.0,15.0,52.0,270.0,82.0,40.0,1.0,112.0,199.0,907.0,79.0,54.0,70.0,348.0,97.38457,3.0,185.0,554.0,444.0,122.0,275.0,52.0,48.0,0.0
611.0,694.0,23.0,354.0,1230.0,103.0,103.0,435.0,136.0,1041.0,95.0,411.0,74.0,539.0,61.0,117.0,123.07971,244.0,40.0,994.0,101.0,40.87807,95.0,428.0,0.0,87.0,199.0,15.0,26.0,310.0,77.0,61.0,0.0,191.0,386.0,1001.0,61.0,52.0,31.0,520.0,100.0332,61.0,46.0,693.0,676.0,119.0,270.0,43.0,40.0,0.0
1494.0,286.0,12.0,267.0,864.0,88.0,99.0,495.0,345.0,946.0,109.0,547.0,84.0,523.05743,90.0,62.0,120.0,640.0,22.0,862.0,106.0,37.0,122.0,438.0,0.0,67.0,196.0,15.0,29.0,365.5815,80.0,37.0,0.0,75.0,437.0,1001.0,36.0,51.0,86.0,657.0,99.24618,4.0,44.0,521.0,555.0,138.0,253.0,9.0,38.0,0.0
986.0,306.0,25.0,607.0,816.0,68.0,103.0,488.0,292.0,982.0,100.0,479.0,69.448906,573.0,125.0,89.0,172.0,555.90155,54.0,861.0,118.0,18.0,144.0,413.0,0.0,71.0,202.0,16.0,53.0,402.265,84.0,57.0,4.0,187.0,178.0,1001.0,67.0,52.0,50.0,569.0,98.424965,1.785815,44.0,356.0,538.0,108.0,241.0,4.0,87.0,0.0
1515.0,318.0,12.0,735.0,866.0,72.0,106.24932,447.0,247.0,1006.0,64.0,502.0,46.0,423.0,121.0,56.0,186.0,616.0,19.0,754.0,117.0,27.0,143.0,1084.0,0.0,45.0,205.0,14.0,60.0,456.0,65.0,32.0,23.03228,83.0,169.0,1001.0,67.0,50.0,77.0,234.0,98.37751,1.785815,40.0,539.0,586.0,138.0,261.0,39.0,49.0,0.0
1577.0,466.0,23.0,1213.0,791.0,74.0,109.119835,517.0,225.0,1045.0,119.0,586.0,78.0,494.0,117.74551,108.0,171.0,222.0,35.0,814.6836,122.0,30.798025,87.0,1188.0,0.0,100.0,217.0,14.0,25.0,491.0,96.0,63.0,51.0,165.0,202.0,1001.0,54.0,53.0,72.0,140.0,98.368256,21.158945,55.0,613.0,682.0,144.0,263.0,1.0,52.0,0.0
1201.0,959.0,23.0,254.0,736.0,72.0,106.0,535.0,229.0,1226.0,106.0,550.077,62.0,470.0,94.0,69.0,126.0,571.0,57.0,847.0,119.0,23.0,119.0,1167.0,0.0,49.0,203.0,14.0,43.0,459.0,64.0,39.0,6.0,132.0,191.0,884.0,59.0,50.0,72.0,50.0,98.2091,1.0,53.0,326.0,495.0,118.0,279.0,37.0,38.0,0.0
978.0,332.0,16.0,254.0,292.0,66.0,104.0,470.0,270.0,1343.0,102.0,616.0,71.68275,428.0,120.0,72.0,104.0,722.0,30.0,840.0,114.0,38.0,137.0,1195.0,0.0,120.0,217.0,17.0,54.0,448.0,72.0,53.0,16.40053,149.0,208.0,689.6062,53.0,51.0,48.0,52.0,98.1892,0.0,68.0,337.0,660.0,136.0,273.0,92.0,40.0,0.0
1179.0,371.0,24.0,271.0,412.0,82.0,119.536316,346.0,263.0,1229.0,113.62052,479.0,75.0,435.0,119.0,134.0,45.0,868.0,31.0,771.0,114.0,22.0,133.0,1120.0,0.0,57.0,215.0,15.0,27.0,442.77094,101.0,45.0,20.0,204.0,201.0,488.0,87.0,52.0,50.0,47.0,98.24951,8.0,62.0,270.0,527.0,115.0,270.0,126.0,32.0,0.0
1147.0,510.0,18.0,290.0,356.0,72.0,137.31944,314.0,235.0,1203.0,120.0,442.0,59.0,312.0,49.0,56.0,83.0,575.0,49.0,823.0,121.0,24.0,104.0,902.0,0.0,104.0,210.0,14.0,25.0,459.47098,59.0,50.0,37.0,88.0,188.0,709.0,67.0,52.0,44.0,56.0,98.30985,1.0,401.0,849.0,520.0,162.0,280.0,183.0,33.0,0.0
1369.0,688.0,20.0,310.0,581.0,65.0,143.0,325.0,177.0,1250.0,110.0,437.0,52.0,276.0,46.0,96.0,761.0,598.7105,33.0,1001.0,147.0,60.0,104.0,369.0,0.0,73.0,203.87553,16.0,32.0,465.0,89.0,86.0,51.0,204.0,175.0,910.0,47.0,52.0,273.0,29.0,98.37016,27.399103,210.0,1115.0,451.0,150.0,270.0,142.0,40.0,0.0
802.0,783.0,17.0,289.0,449.0,64.0,254.0,353.0,179.0,1022.0,112.0,356.0,67.0,294.0,74.0,114.0,1799.0,440.0,27.0,813.0,146.0,109.0,113.0,343.0,0.0,83.0,201.0,19.0,36.0,312.0,84.0,97.0,10.0,264.0,187.35881,1001.0,59.0,49.0,212.0,441.0,98.43049,23.133936,191.0,1158.0,542.0,173.0,279.0,58.0,311.0,0.0
746.0,435.0,23.0,459.0,513.0,72.0,259.0465,296.0,146.0,1113.6074,113.0,314.0,76.0,228.65671,321.0,71.0,2111.0,729.62665,63.0,911.0,176.0,68.0,122.0,360.0,0.0,83.0,188.0,14.0,36.0,643.0,122.0,51.0,0.0,143.0,182.0,1001.0,46.0,44.0,120.0,37.0,98.49082,34.0,189.0,966.0,557.8561,164.6383,282.0,100.0,82.0,0.0
819.0,414.0,12.0,791.0,218.0,85.0,311.0,284.0,301.0,1179.0,112.0,347.0,130.0,194.0,171.0,116.0,2111.0,1262.0,21.0,919.0,133.0,70.0,133.0,1265.0,0.0,81.0,188.0,16.0,111.0,352.0,97.0,160.0,0.0,179.0,188.0,1001.0,117.0,64.0,210.0,10.0,98.55114,360.0,163.0,920.0,584.0,156.0,277.0,305.0,46.0,0.0
1243.0,458.0,19.0,965.0,125.0,77.0,127.0,297.46133,304.0,1379.0,122.0,334.0,69.0,195.0,41.0,109.0,2085.0,400.0,44.0,972.0,132.0,82.0,152.0,1200.0,0.0,79.0,183.0,185.0,25.0,540.0,97.0,84.0,0.0,204.0,196.0,1001.0,93.0,63.0,194.0,70.0,98.611465,4.0,131.36313,802.0,724.0,142.75052,305.0,5.0,44.0,0.0
866.1795,564.0,23.0,620.0,127.0,78.0,163.0,307.23557,373.0,1268.0,127.0,378.0,69.0,176.0,53.0,136.0,1778.0,943.0,37.0,1102.0,122.0,67.0,114.0,517.0,0.0,87.0,194.0,25.0,15.0,863.0,78.0,152.0,6.0,222.0,209.0,216.0,82.0,61.0,199.0,28.0,98.67179,6.0,124.93381,524.0,571.0,135.50337,373.0,29.0,31.0,0.0
1066.0,267.0,26.0,133.0,67.0,62.0,211.0,316.44754,411.0,1214.0,226.0,408.0,61.0,169.0,55.0,91.0,2666.0,648.0,22.0,1031.0,115.263504,46.0,122.0,335.0,0.0,91.0,186.0,19.0,102.0,388.0,165.0,85.0,39.0,169.0,200.0,6.0,78.0,59.0,36.0,75.0,98.73212,127.0,93.0,569.0,593.2483,117.0,407.0,31.0,104.0,0.0
658.0,373.0,26.0,198.0,103.96174,75.0,129.0,326.06427,477.0,1319.0,174.0,337.0,80.0,192.0,52.0,152.0,587.0,340.0,61.0,1097.0,97.0,41.0,116.0,317.0,0.0,70.0,194.0,54.0,59.0,431.0,77.0,60.0,63.0,174.0,190.0,24.0,68.0,60.0,40.0,56.0,98.79244,85.6591,91.0,489.0,618.38074,135.0,392.0,4.0,42.0,0.0
1059.0,369.0,15.0,0.0,73.0,64.0,81.0,330.33215,406.0,1355.0,153.0,474.0,169.0,165.0,118.4766,105.0,864.6156,823.0,30.0,915.0,102.0,39.0,109.0,304.0,0.0,63.0,169.0,19.0,191.0,353.0,80.0,50.0,12.0,148.0,189.22794,0.0,77.0,54.0,100.0,53.0,98.85277,227.0,82.0,235.0,651.0,146.0,431.0,71.0,43.0,0.0
1143.0,320.0,11.0,0.0,76.0,91.0,87.0,339.93158,102.0,1450.8091,307.0,396.0,68.0,154.0,150.0,181.0,1917.0,354.0,45.0,959.0,85.0,25.0,138.0,358.0,0.0,65.0,178.0,17.0,180.0,433.0,108.03829,55.0,1.0,186.0,185.0,0.0,102.0,52.0,161.0,28.0,98.91309,0.0,96.0,263.0,657.0,134.0,550.0,24.993427,46.0,0.0
454.0,429.0,12.0,0.0,53.0,56.0,65.0,350.52097,169.0,1699.0,288.0,463.0,45.0,134.0,129.0,167.0,364.0,903.0,49.0,1022.0,81.0,26.0,148.83801,288.0,0.0,53.0,174.0,17.0,177.0,312.0,122.0,42.0,1.0,93.0,183.0,1.785815,105.0,51.0,70.0,54.0,98.97343,0.0,91.0,291.0,486.0,141.0,565.0,0.0,54.0,0.0
560.0,390.0,16.0,1.785815,180.0,76.0,88.0,362.0465,77.0,1382.0,408.0,450.0,67.0,166.0,84.0,146.0,206.0,376.0,34.0,1077.0,100.0,35.0,154.0,346.0,0.0,77.0,181.0,17.0,292.0,488.0,94.0,52.0,2.0,111.0,184.0,1.785815,96.0,56.0,73.0,36.0,99.03375,0.0,81.0,277.0,648.0,143.0,573.0,73.0,169.0,0.0
518.0,370.56946,19.0,0.0,215.0,111.0,252.0,373.0,134.0,695.0,261.0,475.0,67.0,136.0,69.0,138.0,232.0,509.0,46.0,972.0,126.0,20.0,148.0,707.0,0.0,37.0,159.0,19.0,251.0,259.0,145.0,50.0,21.798357,113.0,199.0,0.0,99.0,69.0,50.0,61.0,99.09408,6.0,109.0,338.0,589.0,129.0,380.0,23.0,513.0,0.0
388.0,354.0,26.0,0.0,185.0,146.0,204.0,362.0,96.0,617.0,317.0,379.0,95.0,93.0,66.0,205.0,866.0,877.0,55.02928,1089.0,139.0,45.0,148.0,332.0,0.0,49.0,167.0,19.0,104.0,381.0,305.0,46.0,66.6615,166.0,196.61923,0.0,109.0,60.0,45.0,23.0,99.1544,153.0,81.0,407.0,619.0,148.0,476.0,42.58214,110.0,0.0
732.0,324.0,20.0,0.0,149.0,139.0,201.0,313.0,85.0,588.12494,247.0,358.0,54.0,121.0,70.0,208.0,744.7046,576.0,51.0,1008.0,178.0,37.0,101.0,321.0,0.0,75.71901,163.0,16.0,79.0,299.0,197.0,46.0,73.0,84.0,191.0,0.0,87.0,56.0,65.0,202.0,99.21472,408.0,61.0,741.0,582.0,105.0,434.56174,24.0,67.0,0.0
236.0,352.30682,16.0,0.0,148.0,71.0,102.0,305.0,90.0,610.0,330.0,337.0,196.0,135.0,76.0,191.21602,1185.0,579.0,20.0,870.0,165.0,46.0,71.0,360.0,0.0,104.65659,186.0,16.0,61.0,328.0,187.1369,79.0,12.0,184.0,208.0,0.0,85.0,54.0,90.0,546.0,99.27505,144.0,43.0,678.0,640.0,150.0,395.0,60.0,38.0,0.0
493.0,353.0,27.0,0.0,965.0,71.0,139.0,302.0,142.0,596.0,257.0,370.0,273.2542,156.0,81.0,164.0,159.0,172.0,40.0,1040.0,213.0,58.0,124.0,399.0,0.0,123.0,157.0,16.0,69.0,504.0,122.0,48.0,15.0,153.63689,197.0,0.0,278.0,54.0,69.0,649.0,99.33537,72.0,49.0,799.0,472.0,132.0,383.0,22.0,42.0,0.0
646.0,332.0,27.602943,0.0,1029.0,69.0,139.0,337.0,94.0,584.0,257.0,359.0,476.0,132.0,91.0,181.0,187.0,1305.0,54.0,836.0,241.0,63.0,108.0,481.59283,0.0,112.0,189.0,19.0,308.0,380.0,67.0,59.0,26.0,145.0,218.0,0.0,232.0,53.0,58.0,669.0,99.39569,0.0,43.0,725.0,598.0,161.0,343.0,27.0,39.0,0.0
982.3876,386.9042,23.335018,0.0,1055.0,91.0,83.0,347.0,77.0,510.0,284.0,317.0,138.0,159.0,144.0,209.0,212.0,192.0,20.0,880.0,125.0,75.0,126.0,642.0,0.0,168.0,182.0,17.0,45.0,142.0,83.0,52.0,15.0,101.0,220.0,0.45358837,77.0,53.0,80.0,671.0,99.45602,0.0,73.0,832.0,543.0,145.0,426.0,28.0,54.0,0.0
1309.0,411.88693,17.0,0.0,884.0,195.0,65.0,326.0,101.0,807.0,300.0,389.0,60.0,162.0,153.0,58.0,312.0,529.0,50.0,772.0,99.0,109.0,136.0,1108.0,0.0,181.0,191.0,17.0,53.0,251.0,103.0,37.0,32.0,184.0,246.0,0.45358837,88.0,54.0,306.0,635.0,99.51634,38.0,82.0,902.0,604.0,159.0,481.0,7.0,36.0,0.0
1168.0,429.0,21.0,0.0,664.0,90.0,93.0,396.0,97.0,390.0,320.0,319.0,203.0,179.0,157.62009,102.32717,205.0,608.0,32.0,758.0,138.0,99.0,124.45969,426.0,0.0,339.0,184.97777,16.0,57.0,204.0,64.0,52.0,16.0,169.0,216.0,0.0,106.0,54.836697,419.0,754.0,99.57668,123.0,98.0,995.0,1144.0,222.0,502.0,46.0,53.0,0.0
352.0,419.0,18.0,0.0,1391.0,135.0,92.83359,374.0,94.0,399.0,269.0,429.0,168.0,149.0,155.0,108.0,810.0,319.0,30.0,920.0,122.0,116.0,113.0,453.0,0.0,212.0,176.0,18.0,183.0,228.0,373.0,118.0,5.0,130.0,210.0,0.0,80.0,51.0,91.0,331.0,99.636986,2.0,87.0,1053.0,1650.0,166.0,501.0,26.0,85.0,0.0
